amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R2160,481,EU-UKR,I.ENTITIES,Asset freeze,16.12.2024,"LLC Prime Shipping is a Russian company carrying out transportation of crude oil and oil products by sea, including for export purposes. The energy sector, especially oil, provides substantial revenues to the Government of the Russian Federation. Therefore, LLC Prime Shipping is an entity involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the illegal annexation of Crimea and the destabilisation of Ukraine.",Company,Limited Liability Company Prime Shipping,Общество с Ограниченной Ответственностью “Прайм Шиппинг”; PRIME SHIPPING LLC-RUS; Prime Shipping; Praim Shipping; ООО “Прайм Шиппинг”; Прайм Шиппинг,,,,,,,,,,,,,,,,Limited Liability Company,,1056317028350,6317060306,,,,,,,,,4105625,,,"Maxim Gorky 78, Samara, Russian Federation; Samara, Russian Federation",,,,
32014R0269,32026R2160,490,EU-UKR,I.ENTITIES,Asset freeze,16.12.2024,"JSC VNIIR-Progress is a Russian research and development institute that specialises in the production of advanced electronic warfare (EW) systems, focusing on technologies for signal-jamming and intelligence-gathering. One of its key products is the Kometa antenna, which is designed to disrupt communications by interfering with radio, satellite and radar frequencies. The Kometa-M variant, a type of Kometa antenna, used in devices such as the Orlan-10 unmanned aerial vehicle and guided bomb kits, employs adaptive antenna arrays to enhance resistance against electronic interference, ensuring accurate targeting even under adversarial EW measures. Weapons that incorporate Kometa antennas manufactured by JSC VNIIR-Progress are extensively used in Russia’s war of aggression against Ukraine, and therefore JSC VNIIR-Progress is supporting actions which undermine the territorial integrity, sovereignty and independence of Ukraine. JSC VNIIR-Progress has collaborated extensively with Russia’s Ministry of Defence, significantly increasing production of navigation and electrical systems for military equipment, including tanks, ships and EW systems. The Kometa-M module, originally designed to protect drones from EW, is now being adapted for unguided bombs to improve precision using GPS and other satellite data. In addition, JSC VNIIR-Progress participates in high-value government contracts, such as supplying electronic devices to the Ministry of Industry and Trade of the Russian Federation. JSC VNIIR-Progress is therefore supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the illegal annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company VNIIR-Progress,Акционерное общество ВНИИР-Прогресс; JSC VNIIR-Progress,,,,,,,,,,,,,,,14.10.2011,Joint Stock Company,,1112130013270,2130094170,,,,213001001,,,,,,,,"428027, Russian Federation, Chuvash Republic, Cheboksary, pr. I.Yakovleva, 4; 428903, Russian Federation, Chuvash Republic, Cheboksary, pr. I.Yakovleva, 4; Russian Federation","+7 (8352) 39-00-29, +7 (8352) 39-00-23",progress@vniir.ru,,
32014R0269,32026R2160,506,EU-UKR,I.ENTITIES,Asset freeze,16.12.2024,"LLC “Leading Charter Technologies” is a Russian company operating as a private air transportation company. It charters aircraft to land in, take off from and overfly the territory of the European Union. LLC “Leading Charter Technologies” operates flights from Russia to the European Union and from the European Union to Russia in such a way as to circumvent the restrictive measures set out in the provisions of Regulation (EU) No 833/2014 by making a stopover in countries such as Azerbaijan, Armenia and Turkey while in the meantime re-registering flight documentation by changing the passenger details of the flight and by cancelling airports in the Russian Federation from the flight plans. Therefore, LLC “Leading Charter Technologies” significantly frustrates provisions set out in Regulation (EU) No 833/2014.",Company,LLC “Leading Charter Technologies”,ООО “Ведущие Технологии Чартера”,,,,,,,,,,,,,,,5.7.2012,Limited Liability Company,,1127746522188,7702793240,,,,770201001,,,,,,,,"115184, Russian Federation, Moscow, Bolshaya Tatarskaya, 7k4, office 203; 107031, Russian Federation, Moscow, Rozhdestvenka str., 5/7, bldg. 2, room. 4A/5",+7 495 215-01-15,sales@chartertech.ru,"https://chartertech.ru/, https://lct.com.cy/, https://lct-uae.com/",
32014R0269,32026R2160,512,EU-UKR,I.ENTITIES,Asset freeze,24.2.2025,"The Center for Military Sports Training and patriotic education of youth “WARRIOR” is a state-led youth organisation established in the Russian Federation to develop patriotic and military education. It is supported by the President of the Russian Federation, who instructed the WARRIOR Center to work in close relationship with participants in Russia’s war of aggression against Ukraine. The WARRIOR Center is also conducting activities in the illegally occupied territories of Ukraine, through local branches. The WARRIOR Center has also conducted several projects with the All-Russian public-state movement of children and youth “Movement of the First”, an entity listed by the Union. Therefore, the Center for Military Sports Training and patriotic education of youth “WARRIOR” is supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine. It is also supporting, materially or financially, or benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. The Center for Military Sports Training and patriotic education of youth “WARRIOR” is also associated with the All-Russian public-state movement of children and youth “Movement of the First”.",LegalEntity,Autonomous non-profit organisation of additional professional education Center for Military Sports Training and patriotic education of youth “WARRIOR” (VOIN),Автономная некоммерческая организация дополнительного профессионального образования “Центр военно-спортивной подготовки и патриотического воспитания молодежи “ВОИН”; WARRIOR Center,,,,,,,,,,,,,,,,,,1227700820313,,,,,,,,,,,,,"Moscow, Radio str., d. 7, Russian Federation",+7 (495) 098-00-00,info@crvsp.ru,,
32014R0269,32026R2160,518,EU-UKR,I.ENTITIES,Asset freeze,24.2.2025,"JSC “Scientific Research Institute of Computing Complexes Named After M.A. Kartsev” is a research institute based in Russia and involved in the development and production of unmanned aerial vehicles (UAVs). It has produced several different types of UAVs, which have been or will be tested by Russian armed forces in the war of aggression against Ukraine. Therefore, JSC “Scientific Research Institute of Computing Complexes Named After M.A. Kartsev” is supporting actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine.",LegalEntity,Joint Stock Company “Scientific Research Institute of Computing Complexes Named After M.A. Kartsev”,Акционерное общество “Научно-Исследовательский Институт Вычислительных Комплексов им. М.А. Карцева”; JSC “Scientific Research Institute of Computing Complexes Named After M.A. Kartsev”; JSC “NIIVK IM. M.A. KARTSEV”; Научно-Исследовательский Институт Вычислительных Комплексов им. М.А. Карцева; АО “НИИВК ИМ. М.А. КАРЦЕВА”,,,,,,,,,,,,,,,4.2.2003,Joint Stock Company,,1037700128828,7728032882,,,,,,,,,,,,"Profsoyuznaya street 108, Moscow, Russian Federation; Moscow, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,525,EU-UKR,I.ENTITIES,Asset freeze,24.2.2025,"LLC Media Group NewsFront (NewsFront) is a Crimea-based outlet presenting distorted interpretations of history and manipulated information, in line with Kremlin messaging. It regularly provides a platform for Russian government representatives and spreads lies and conspiracy theories about Ukraine. NewsFront targets European and global audiences and serves as a reference point for local disinformation outlets in Member States of the Union. NewsFront has ties to the Kremlin and the Russian secret services, namely the Federal Security Service of the Russian Federation. LLC Media Group NewsFront was founded by, and is owned by, Konstantin Knyrik, a pro-Russian activist subject to Union restrictive measures. LLC Media Group NewsFront is therefore supporting materially actions which undermine the territorial integrity of Ukraine. It is also associated with Konstantin Knyrik.",LegalEntity,Limited Liability Company “Media Group NewsFront”,Общество с ограниченной ответственностью “Медиагрупп Ньюсфронт”; LLC Media Group NewsFront; NewsFront; ООО “Медиагрупп Ньюсфронт”,,,,,,,,,,,,,,,2.4.2015,Limited Liability Company,,1159102083238,9104005842,,,,,,,,,,,,"298404, Autonomous Republic of Crimea, Bakhchysaray, Bakhchysaraysky district, st. Gagarina, 11, sq. 21, Ukraine; 298403, Autonomous Republic of Crimea, Bakhchysaray, Bakhchysaraysky district, Makedonskaya str. 11-4, Ukraine; Crimea",,,,
32014R0269,32026R2160,542,EU-UKR,I.ENTITIES,Asset freeze,24.2.2025,"LLC TRIMIX manufactures electronic warfare systems and anti-UAV (unmanned aerial vehicle) systems. The company’s products (including drone detectors Bulat) are used by the Russian military in Russia’s war of aggression against Ukraine. The drone detector Bulat has been tested by the Main Directorate of Innovative Development of the Ministry of Defence of the Russian Federation. The company’s electronic warfare systems and anti-UAV systems are officially purchased by the Ministry of Defence of the Russian Federation. Therefore, LLC TRIMIX is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, and is supporting and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Limited Liability Company “TRIMIX”,Общество с ограниченной ответственностью “ТРИМИКС”; LLC TRIMIX; LLC 3MX,,,,,,,,,,,,,,,21.7.2023,Limited Liability Company,,1237800084235,7802942873,,,,780201001,,,,,,,,"Russian Federation, 194352, St Petersburg, Pridorozhnaya alley, building 8, letter A, room No. 707; Russian Federation",+7 (495) 077 04 29,sales@3mx.ru,https://3mx.ru/contacts/,
32014R0269,32026R2160,546,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"LLC Stan is a Russian machine-tool manufacturer that produces modern numerical control machines for high-tech industries, including aerospace and defence. The company operates under RT-Capital of the State Corporation Rostec and supplies advanced drilling and milling machines, such as the VMB 55, to enterprises involved in aircraft and engine manufacturing. LLC Stan has provided large machinery to Tupolev PJSC, which produces Tu-160 strategic missile carriers. LLC Stan has signed contracts worth over 14 billion roubles with key defence enterprises, including UEC-Kuznetsov, Uralvagonzavod and Admiralty Shipyards. LLC Stan contributed to the technical re-equipment of the 123rd Aircraft Repair Plant and the Tactical Missile Armament Corporation. Additionally, its machine tools are used in producing PD-8 and PD-14 engines for military aircraft, including the SJ-100 and Be-200 amphibious aircraft. The Be-200 is operated by the 859th Center for the Combat Use of Naval Aviation in Yeysk. LLC Stan is therefore supporting and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. LLC Stan is also supporting Russia’s military and industrial complex.",Company,Limited Liability Company “Stan”,Общество с ограниченной ответственностью “Стан”; СТАН OOO; STAN LLC; OOO “Стан”,,,,,,,,,,,,,,,17.12.2009,Limited Liability Company,,1097746813010,7703712332,,,,771501001,,,,,,,,"127018, Russian Federation, Moscow, St. Sushchevskiy Val, D. 18; Russian Federation","+7 (495) 916-55-55, +7 (800) 333-88-89",info@stan-company.ru,https://stan-company.ru/,
32014R0269,32026R2160,550,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"JSC “41 Central Plant of Railway Equipment” is a Russian military industry company that manufactures and supplies mobile repair complexes for the Ministry of Defence of Russia. It is specialised in providing equipment for the Railway Troops of the Russian Armed Forces. JSC “41 Central Plant of Railway Equipment” is therefore supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company “41 Central Plant of Railway Equipment”,Aкционерное общество “41 Центральный Завод Железнодорожной Техники”; АО “41 Центральный Завод”; АО “41 Центральный Завод Железнодорожной Техники”; JSC “41 Central Plant”,,,,,,,,,,,,,,,18.6.2009,Joint Stock Company,,1095027006722,5027150193,,,,502701001,,,,,,,,"140000, Russian Federation, Lyubertsy, Proezd Proektiruemyi 4296, Vladenie 3; Russian Federation",+7 (495) 500-10-20,,http://41zavod.ru,
32014R0269,32026R2160,553,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"JSC Elektrotyaga is part of the Russian military-industrial state concern JSC “MPO-Gidropribor”, which is a part of JSC “Tactical Missiles Corporation”, and provides its products to the military-industrial sector. In particular, JSC Elektrotyaga is a manufacturer of batteries, including emergency standby and rechargeable lead-acid batteries for submarines of the Russian Navy. JSC Elektrotyaga is therefore supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. In addition, JSC Elektrotyaga is associated with JSC “MPO-Gidropribor” and JSC “Tactical Missiles Corporation”.",Company,Joint Stock Company “Elektrotyaga”,Aкционерное общество “Электротяга”; AO “Электротяга”; AO “Electrotyaga”; JSC “Elektrotyaga”,,,,,,,,,,,,,,,"1.11.2001, 20.9.2002",Joint Stock Company,,1027802718437,7805230257,,,,780501001,,,,,,,,"198095, Russian Federation, St Petersburg, Kalinina str., 50 A; Russian Federation","+7 (812) 786-32-19, +7 (812) 240-12-90, +7 (812) 786-3244, +7 (812) 786-9759, +7 (812) 786-9719","aelektrotyaga@mail.ru, contact@aoelectrotyaga.ru",https://gidropribor.ru/about/departments/electrotyaga.html,
32014R0269,32026R2160,577,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"JSC “Zagorsk Optical and Mechanical Plant” (JSC ZOMZ) is a Russian military industry entity. JSC ZOMZ manufactures optical devices, including binoculars and thermal imagers, and components for military products. JSC ZOMZ is part of the State-owned military industry entity JSC “Shvabe”, ultimately part of the State Corporation Rostec, and provides products incorporated into equipment used by the Russian military. JSC ZOMZ is therefore supporting Russia’s military and industrial complex and the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company “Zagorsk Optical and Mechanical Plant”,Aкционерное общество “Загорский Оптико-Механический Завод”; АО “Загорский Оптико-Механический Завод”; JSC “ZOMZ”; JSC “ZOMP”; АО “ЗОМЗ”,,,,,,,,,,,,,,,"15.9.1992, 21.6.1994; 16.10.2002",Joint Stock Company,,1025005326202,5042010793,,,,504201001,,,,,,,,"141310, Russian Federation, Sergiev Posad, Moscow Region, Red Army Ave., 212V, building 5, room 212; Russian Federation","+7 (495) 540-62-45, +7 (495)728-77-98",info@zomz.ru,http://zomz.ru,
32014R0269,32026R2160,580,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"PJSC Surgutneftegaz is a company active in the Russian energy sector. The company carries out prospecting, exploration and production of hydrocarbons in three Russian oil and gas provinces, namely Western Siberia, Eastern Siberia and Timan-Pechora. The energy sector, especially oil and gas, provides substantial revenues to the Government of the Russian Federation. Therefore, PJSC Surgutneftegaz is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,Public Joint Stock Company Surgutneftegaz,Публичное Акционерное; Общество “Сургутнефтегаз”; PJSC “Surgutneftegaz”; ПАО “Сургутнефтегаз”,,,,,,,,,,,,,,,18.9.2002,Public Joint Stock Company,,1028600584540,8602060555,,,,,,,,,,,,"628415, Khanti-Mansiysk Autonomous Region, Yugra, ulitsa Grigoiya Kukuyevitskogo d. 1 k. 1, Russian Federation; Russian Federation",+7 (3462) 42-70-09,office@surgutneftegas.ru,,
32014R0269,32026R2160,584,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"LLC “Scientific And Production Association Rustecdrone” (NPO Rustecdrone) is one of the major developers and producers of unmanned aircraft systems in Russia, and supplies the Russian Ministry of Defence. Its unmanned aerial vehicles (UAVs), namely the RTD-4M and the UAV Inferno, are used by the Russian army in Russia’s war of aggression against Ukraine. Therefore, NPO Rustecdrone is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, it is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Limited Liability Company “Scientific And Production Association Rustecdrone”,Общество с ограниченной ответственностью “Научно-Производственное Объединение Рустехдрон”; LLC NPO Rustecdrone; OOO “НПО Рустехдрон”,,,,,,,,,,,,,,,,Limited Liability Company,,1235000022179,5003155499,,,,772001001,,,,,,,,"111675, Moscow, vn.ter.g. Municipal District, Kosino-Ukhtomsky, Pekhorskaya str. 1/3, p. 4, Russian Federation",+7 (963) 664-65-89,info@rustecdrone.ru; mo@rustecdrone.ru,https://rustecdrone.ru/,
32014R0269,32026R2160,587,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"JSC Research And Production Enterprise “Polet” is one of the leading developers and manufacturers of aviation radio communication equipment for military bodies. It developed digital communication tools that increase protection against interference and increase intelligence of on-board system communications. Furthermore, the company manufactures the RITM-POLYOT, a biorhythm stimulation device for recovery, which is actively used by the Russian military, including in Russia’s war of aggression against Ukraine. The company supplies its products to the Russian State, including the Ministry of Industry and Trade and the Ministry of Defence. Therefore, JSC Research And Production Enterprise “Polet” is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,Joint Stock Company “Research And Production Enterprise ‘Polet’”,Акционерное Общество “Научно-Производственное Предприятие ‘Полет’”; AO “NPP ‘Polet’”; JSC Research And Production Enterprise “Polet”,,,,,,,,,,,,,,,29.12.2011,Joint Stock Company,,1115258007688,5258100129,,,,525801001,,,,,,,,"Nizhny Novgorod, pl Komsomolskaya d 1, 603011, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,588,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"JSC “Experimental Design Bureau ‘Crystal’” is a military industry company. It manufactures automotive and aircraft components (including fuel pumps for aircraft fuel systems, automatic engine control systems, and alternator drives), including for aicraft systems used by the Russian military in its war of aggression against Ukraine, such as components of the Su and MiG aircraft. Therefore, JSC “Experimental Design Bureau ‘Crystal’” is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine and is furthermore supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Company,Joint Stock Company “Experimental Design Bureau ‘Crystal’”,Акционерное Общество “Опытное Конструкторское бюро ‘Кристалл’”; JSC Experimental Design Bureau “Crystal”; JSC “OKTB ‘Kristall’”; АО “ОКТБ Кристалл”,,,,,,,,,,,,,,,2.3.1995,Joint Stock Company,,1027739249009,7720015691,,,,772001001,,,,,,,,"Moscow, Entuziastov Ave., 15, Room 67, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,592,EU-UKR,I.ENTITIES,Asset freeze,20.5.2025,"The Federal State Enterprise “Samara Plant ‘Kommunar’”, part of the State Corporation Rostec, is a key supplier of gunpowder for the Armed Forces of the Russian Federation. As a military industry company and federal state enterprise, it is licensed by the Ministry of Industry and Trade of the Russian Federation for the development, production, testing, storage, sale and disposal of ammunition. Therefore, Federal State Enterprise “Samara Plant ‘Kommunar’” is supporting materially actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, this company is materially supporting Russia’s military and industrial complex and the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,Federal State Enterprise “Samara Plant ‘Kommunar’”,Федеральное Казенное Предприятие “Самарский Завод ‘Коммунар’”,,,,,,,,,,,,,,,28.1.2003,Federal State Entreprise,,1036302392356,6367080065,,,,,07506501,,,,,,,"Samara Region, Volzhsky District, Pp Petra Dubrava, Kommunarov Street, 3, Russian Federation; Russian Federation",+7 (846) 920-27-77,info@fkp-kommunar.ru,,
32014R0269,32026R2160,601,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"JSC “Research Institute of Measuring Instruments – Novosibirsk Plant Named After Komintern” is a Russian entity responsible for the production of radar, radio navigation equipment and radio remote control equipment. The company is involved in the upgrading of the “Listva” remote demining machine, which is used by the Russian military in Russia’s war of aggression against Ukraine. Therefore, JSC “Research Institute of Measuring Instruments – Novosibirsk Plant Named After Komintern” is supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",Company,Joint Stock Company “Research Institute of Measuring Instruments – Novosibirsk Plant Named After Komintern”,Акционерное Общество “Нии Измерительных Приборов – Новосибирский Завод Имени Коминтерна”; AO “NPO NIIIP-NZIK”; JSC “Research Institute of Measuring Instruments – Novosibirsk Plant Named After Komintern”,,,,,,,,,,,,,,,20.9.2002,Joint Stock Company,,1025400510827,5401199015,,,,540101001,,,,,,,,"Novosibirsk, Planetnaya Street 32, 630015, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,602,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"JSC “Research Institute of Semiconductor Devices” is a military industrial company. It develops technologies and produces electronic components, primarily for the military industry. For instance, the company creates miniature LEDs that can be used as part of special-purpose equipment, including to enable operations in extreme conditions. Therefore, JSC “Research Institute of Semiconductor Devices” is supporting Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",Company,Joint Stock Company “Research Institute of Semiconductor Devices”,Акционерное Общество “Научно Исследовательский Институт Полупроводниковых Приборов”; AO “NIIPP”; JSC “Research Institute of Semiconductor Devices”,,,,,,,,,,,,,,,19.12.2003,Joint Stock Company,,1037000170690,7017084932,,,,701701001,,,,,,,,"Tomsk, krasnoarmeyskaya street 99A, 634034, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,615,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"JSC Scientific and Production Enterprise “Military Technologies” is a Russian defence enterprise that develops and manufactures high-tech and high-quality complex military-technical equipment, automated control systems and open-source software and decision support systems. The company, on the orders of the Russian Ministry of Defence, has developed the 1A50 Komandor-VT tablet artillery system, which was presented at the Army-2023 military technical forum. For that development, JSC Scientific and Production Enterprise “Military Technologies” used experience gained by its hardware and software being implemented in the frontline of Russia’s war of aggression against Ukraine. In 2024, a batch of its portable tablets designed for preparation and control of artillery fire was sent to an artillery unit for testing in combat conditions. Therefore, JSC Scientific and Production Enterprise “Military Technologies” is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, it is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. JSC Scientific and Production Enterprise “Military Technologies” is also forming part of Russia’s military and industrial complex.",Company,Joint Stock Company Scientific and Production Enterprise “Military Technologies”,Акционерное общество Научно-Производственное Предприятие “Военные Технологии”; JSC NPP “Military Technologies”; АО НПП “Военные Технологии”; JSC NPP “VT”; АО НПП “ВТ”,,,,,,,,,,,,,,,30.3.2007,,,1077847228447,7813374541,,,,780601001,,,,,,,,"Russian Federation, 195196, St Petersburg, Gromova St., Bldg. 14/6 (letter A, room 6-N); Russian Federation",,,,
32014R0269,32026R2160,622,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"LLC “Plant of Special Equipment” is a military-industrial company that provides products and services (such as repair of radio-electronic products) for companies, including Roscosmos and Rostec, involved in the production of missile systems, air defence and space defence systems, artillery weapons and armoured vehicles. The company holds a licence related to the use of information constituting a State secret, as well as licences for maintenance and servicing of weapons and military equipment issued by the Ministry of Industry and Trade of the Russian Federation. Therefore, LLC “Plant of Special Equipment” is supporting materially Russia’s military and industrial complex, including by being involved in the development, production or supply of military technology and equipment.",Company,Limited Liability Company “Plant of Special Equipment”,Общество с Ограниченной Ответственностью “Завод Специального Оборудования”; LLC “Plant of Special Equipment”; OOO “ZSO”,,,,,,,,,,,,,,,23.9.2005,Limited Liability Company,,1057748342629,7722557040,,,,744901001,,,,,,,,"142450, Moscow Region, Bogorodsky G., G. Staraya Kupavna, G Staraya Kupavna, Tup Maly, D. 3, Pomeshch. 74, Russian Federation; 454078, Chelyabinsk region, Chelyabinsk, Agalakov St. 30, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,623,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"JSC “Research Institute of Modern Telecommunication Technologies” specialises in the production of radio and television transmitting equipment. It also produces weapons and ammunition. The products of JSC “Research Institute of Modern Telecommunication Technologies” are used by Russia in its war of aggression against Ukraine, in particular its unmanned aerial vehicle Merlin-VR. Therefore, JSC “Research Institute of Modern Telecommunication Technologies” is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Moreover, it is supporting materially Russia’s military and industrial complex and the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Company,Joint Stock Company “Research Institute of Modern Telecommunication Technologies”,Акционерное Общество “Научно-Исследовательский Институт Современных Телекоммуникационных Технологий”; JSC “Research Institute of Modern Telecommunication Technologies”; AO “NII STT”; АО “НИИ СТТ”,,,,,,,,,,,,,,,26.12.2002,Joint Stock Company,,1026701461160,6730046954,,,,672901001,,,,,,,,"214012, Smolensk region, Smolensk, st. Novo-Leningradskaya, 10, Russian Federation; Russian Federation",,,,
32014R0269,32026R2160,625,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"2Rivers FZCO is a Dubai-based oil-trading company. Along with 2Rivers PTE Ltd, also owned by Vetus Investments, it forms the 2Rivers Group, previously known as Coral Energy. The 2Rivers Group enables shipments and export of Russian oil, notably from Rosneft, by concealing the actual origin of the oil. In particular, the 2Rivers Group controls a large proportion of the vessels in Russia’s so-called “shadow fleet”. The 2Rivers Group continues to operate the same network as Coral Energy, which includes associated entities such as Nord Axis and Bellatrix Energy, regardless of its change in name and ownership, as demonstrated by the connection between the previous owner and the new management. Furthermore, the energy sector, in particular the oil sector, is a sector providing substantial revenue to the Russian Government. Therefore, 2Rivers FZCO is significantly frustrating the provisions of Regulation (EU) No 833/2014, in particular Article 3m. It is also involved in economic sectors providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,2Rivers FZCO,2Rivers; Coral Energy DMCC,,,,,,,,,,,,,,,19.1.2018,,,,,,,,,,,,,,,,"3902-A Unit No.1 Platinum Tower, Dubai, United Arab Emirates; Dubai, United Arab Emirates",,,,
32014R0269,32026R2160,635,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"LLC “Krafttek” is a significant system integrator and software developer in Russia. The company is responsible for wholesale software trading, as well as for wholesale trade in computing equipment, telecommunications equipment and other office equipment. In 2024, public data showed that Russian military manufacturers were able to use western microchips for the production of military equipment. The tools and equipment needed to manufacture such microchips were imported by LLC “Krafttek” in circumvention of Union restrictive measures. Since the imposition of Union restrictive measures prohibiting the export of microchips and microchip-manufacturing equipment to Russia, LLC “Krafttek” has been actively involved in circumventing such restrictive measures through acting as the Russia-based recipient of illegally exported goods and technologies. Therefore, LLC “Krafttek” is an entity circumventing Union restrictive measures by activities which have the aim or result of frustrating the prohibitions of Decision 2014/512/CFSP and Regulation (EU) No 833/2014. Further, LLC “Krafttek”, by supplying Russian industry with components, is supporting the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,Limited Liability Company “Krafttek”,Общество с ограниченной ответственностью “Крафттек”; LLC “Krafttek”; LLC “Crafftech”,,,,,,,,,,,,,,,18.8.2015,Limited Liability Company,,1157847282603,7840038027,,,,,,,,,,,,"196006, St Petersburg, Vn. Ter. G, Moskovskaya Zastava Municipal District, Moskovsky Avenue 120A, Building 1, Room 23-N, Russian Federation; Russian Federation",+7 812 622-89-89,info@crafttech.ru,https://crafttech.ru/,
32014R0269,32026R2160,639,EU-UKR,I.ENTITIES,Asset freeze,19.7.2025,"Nayara Energy Limited is an entity established in India and operating an important refinery in Vadinar. It is mainly owned and controlled by Russian investors, including the Russian State oil company Rosneft, which owns 49 % of the company. Nayara Energy Limited is a major refiner of Russian crude oil. The energy sector, in particular the oil sector, is a sector providing substantial revenue to the Russian Government. Therefore, Nayara Energy is involved in an economic sector providing a substantial source of revenue to the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",LegalEntity,Nayara Energy Limited,,,,,,,,,,,,,,,,11.9.1989,Limited Liability Company,,U11100GJ1989PLC032116,,,,,,,,,,,,,"5th Floor, Jet Airways Godrej BKC, Plot No. C-68 G Block, Bandra Kurla Complex, Bandra East, Mumbai – 400 051, Maharashtra, India; India",,,,
